,Annee modele,Marque,Modele,Categorie de vehicule,Cylindree (L),Cylindres,Transmission,Type de carburant,Ville (L/100 km),Route (L/100 km),Combinee (L/100 km),Combinee (mi/gal),Emissions de CO2 (g/km),Indice de CO2,Indice de smog
17670,2014,Porsche,911 Turbo,Minicompacte,3.8,6,AM7,Z,13.7,9.6,11.9,24,274,s.o.,s.o.
17671,2014,Porsche,911 Turbo Cabriolet,Minicompacte,3.8,6,AM7,Z,13.7,9.6,11.9,24,274,s.o.,s.o.
17672,2014,Porsche,911 Turbo S,Minicompacte,3.8,6,AM7,Z,13.7,9.6,11.9,24,274,s.o.,s.o.
17673,2014,Porsche,911 Turbo S Cabriolet,Minicompacte,3.8,6,AM7,Z,13.7,9.6,11.9,24,274,s.o.,s.o.
17674,2014,Porsche,Boxster,Deux places,2.7,6,AM7,Z,10.7,7.4,9.2,31,212,s.o.,s.o.
17675,2014,Porsche,Boxster,Deux places,2.7,6,M6,Z,11.5,7.9,9.9,29,228,s.o.,s.o.
17676,2014,Porsche,Boxster S,Deux places,3.4,6,AM7,Z,11.3,7.9,9.8,29,225,s.o.,s.o.
17677,2014,Porsche,Boxster S,Deux places,3.4,6,M6,Z,11.9,8.6,10.4,27,239,s.o.,s.o.
17678,2014,Porsche,Cayenne Diesel (modified),Véhicule utilitaire sport : ordinaire,3.0,6,A8,D,11.8,8.1,10.2,28,277,s.o.,s.o.
17679,2014,Porsche,Cayenne,Véhicule utilitaire sport : ordinaire,3.6,6,A8,Z,14.1,10.2,12.4,23,290,s.o.,s.o.
17680,2014,Porsche,Cayenne,Véhicule utilitaire sport : ordinaire,3.6,6,M6,Z,15.8,10.9,13.6,21,313,s.o.,s.o.
17681,2014,Porsche,Cayenne S,Véhicule utilitaire sport : ordinaire,4.8,8,A8,Z,15.5,10.7,13.2,21,310,s.o.,s.o.
17682,2014,Porsche,Cayenne S Hybrid,Véhicule utilitaire sport : ordinaire,3.0,6,A8,Z,11.8,9.9,10.9,26,251,s.o.,s.o.
17683,2014,Porsche,Cayenne GTS,Véhicule utilitaire sport : ordinaire,4.8,8,A8,Z,16.7,11.5,14.4,20,338,s.o.,s.o.
17684,2014,Porsche,Cayenne Turbo,Véhicule utilitaire sport : ordinaire,4.8,8,A8,Z,16.3,11.0,13.9,20,326,s.o.,s.o.
17685,2014,Porsche,Cayenne Turbo S,Véhicule utilitaire sport : ordinaire,4.8,8,A8,Z,18.0,11.9,15.2,19,358,s.o.,s.o.
17686,2014,Porsche,Cayman,Deux places,2.7,6,AM7,Z,10.7,7.4,9.2,31,212,s.o.,s.o.
17687,2014,Porsche,Cayman,Deux places,2.7,6,M6,Z,11.5,7.9,9.9,29,228,s.o.,s.o.
17688,2014,Porsche,Cayman S,Deux places,3.4,6,AM7,Z,11.3,7.9,9.8,29,225,s.o.,s.o.
17689,2014,Porsche,Cayman S,Deux places,3.4,6,M6,Z,11.9,8.6,10.4,27,239,s.o.,s.o.
17690,2014,Porsche,Panamera,Grande berline,3.6,6,AM7,Z,12.9,8.4,10.9,26,251,s.o.,s.o.
17691,2014,Porsche,Panamera 4,Grande berline,3.6,6,AM7,Z,13.1,8.7,11.1,25,255,s.o.,s.o.
17692,2014,Porsche,Panamera S,Grande berline,3.0,6,AM7,Z,13.4,8.8,11.3,25,260,s.o.,s.o.
17693,2014,Porsche,Panamera 4S,Grande berline,3.0,6,AM7,Z,13.4,8.8,11.3,25,260,s.o.,s.o.
17694,2014,Porsche,Panamera 4S Executive,Grande berline,3.0,6,AM7,Z,13.7,8.9,11.5,25,264,s.o.,s.o.
17695,2014,Porsche,Panamera GTS,Grande berline,4.8,8,AM7,Z,15.1,9.7,12.7,22,292,s.o.,s.o.
17696,2014,Porsche,Panamera Turbo,Grande berline,4.8,8,AM7,Z,15.3,9.7,12.8,22,294,s.o.,s.o.
17697,2014,Porsche,Panamera Turbo Executive,Grande berline,4.8,8,AM7,Z,15.4,9.8,12.9,22,297,s.o.,s.o.
17698,2014,Ram,1500 FFV,Camionnette : ordinaire,3.6,6,A8,X,13.9,9.5,11.9,24,274,s.o.,s.o.
17699,2014,Ram,1500 FFV,Camionnette : ordinaire,3.6,6,A8,E,19.4,13.6,16.8,17,269,s.o.,s.o.
17700,2014,Ram,1500 HFE,Camionnette : ordinaire,3.6,6,A8,X,12.9,9.3,11.3,25,260,s.o.,s.o.
17701,2014,Ram,1500 (MDS),Camionnette : ordinaire,5.7,8,A6,X,17.1,12.0,14.8,19,340,s.o.,s.o.
17702,2014,Ram,1500 (MDS),Camionnette : ordinaire,5.7,8,A8,X,15.8,10.9,13.6,21,313,s.o.,s.o.
17703,2014,Ram,1500 4X4 FFV,Camionnette : ordinaire,3.6,6,A8,X,14.6,10.1,12.6,22,290,s.o.,s.o.
17704,2014,Ram,1500 4X4 FFV,Camionnette : ordinaire,3.6,6,A8,E,20.5,14.5,17.8,16,285,s.o.,s.o.
17705,2014,Ram,1500 4X4 (MDS),Camionnette : ordinaire,5.7,8,A6,X,17.6,12.7,15.4,18,354,s.o.,s.o.
17706,2014,Ram,1500 4X4 (MDS),Camionnette : ordinaire,5.7,8,A8,X,16.3,11.5,14.1,20,324,s.o.,s.o.
17707,2014,Ram,Cargo Van FFV,Fourgonnette,3.6,6,A6,X,13.3,9.1,11.4,25,262,s.o.,s.o.
17708,2014,Ram,Cargo Van FFV,Fourgonnette,3.6,6,A6,E,18.6,12.7,15.9,18,254,s.o.,s.o.
17709,2014,Rolls-Royce,Ghost,Grande berline,6.6,12,A8,Z,19.1,12.3,16.0,18,368,s.o.,s.o.
17710,2014,Rolls-Royce,Ghost EWB,Grande berline,6.6,12,A8,Z,19.1,12.3,16.0,18,368,s.o.,s.o.
17711,2014,Rolls-Royce,Phantom,Grande berline,6.7,12,A8,Z,20.7,12.8,17.1,17,393,s.o.,s.o.
17712,2014,Rolls-Royce,Phantom EWB,Grande berline,6.7,12,A8,Z,20.7,12.7,17.1,17,393,s.o.,s.o.
17713,2014,Rolls-Royce,Phantom Coupe,Compacte,6.7,12,A8,Z,20.7,12.8,17.1,17,393,s.o.,s.o.
17714,2014,Rolls-Royce,Phantom Drophead Coupe,Compacte,6.7,12,A8,Z,20.7,12.7,17.1,17,393,s.o.,s.o.
17715,2014,Rolls-Royce,Wraith,Intermédiaire,6.6,12,A8,Z,18.7,11.8,15.6,18,359,s.o.,s.o.
17716,2014,Scion,FR-S,Minicompacte,2.0,4,AS6,Z,9.6,7.0,8.4,34,193,s.o.,s.o.
17717,2014,Scion,FR-S,Minicompacte,2.0,4,M6,Z,10.9,7.8,9.5,30,218,s.o.,s.o.
17718,2014,Scion,iQ,Minicompacte,1.3,4,AV,X,6.6,5.7,6.2,46,143,s.o.,s.o.
17719,2014,Scion,tC,Compacte,2.5,4,AS6,X,10.2,7.5,9.0,31,207,s.o.,s.o.
17720,2014,Scion,tC,Compacte,2.5,4,M6,X,10.2,7.6,9.0,31,207,s.o.,s.o.
17721,2014,Scion,xB,Familiale : petite,2.4,4,AS4,X,10.9,8.6,9.9,29,228,s.o.,s.o.
17722,2014,Scion,xB,Familiale : petite,2.4,4,M5,X,10.9,8.6,9.9,29,228,s.o.,s.o.
17723,2014,Scion,xD,Sous-compacte,1.8,4,A4,X,8.8,7.1,8.0,35,184,s.o.,s.o.
17724,2014,Scion,xD,Sous-compacte,1.8,4,M5,X,8.6,7.1,7.9,36,182,s.o.,s.o.
17725,2014,smart,fortwo cabriolet,Deux places,1.0,3,AM5,Z,6.9,5.7,6.4,44,147,s.o.,s.o.
17726,2014,smart,fortwo coupe,Deux places,1.0,3,AM5,Z,6.9,5.7,6.4,44,147,s.o.,s.o.
17727,2014,SRT,Viper Coupe,Deux places,8.4,10,M6,Z,20.0,13.0,16.9,17,389,s.o.,s.o.
17728,2014,SRT,Viper GTS Coupe,Deux places,8.4,10,M6,Z,20.0,13.0,16.9,17,389,s.o.,s.o.
17729,2014,Subaru,BRZ,Minicompacte,2.0,4,AS6,Z,9.6,7.1,8.5,33,196,s.o.,s.o.
17730,2014,Subaru,BRZ,Minicompacte,2.0,4,M6,Z,11.0,7.9,9.6,29,221,s.o.,s.o.
17731,2014,Subaru,Forester AWD,Véhicule utilitaire sport : petit,2.0,4,AV,Z,10.2,8.6,9.5,30,218,s.o.,s.o.
17732,2014,Subaru,Forester AWD,Véhicule utilitaire sport : petit,2.5,4,AV,X,9.6,7.4,8.6,33,198,s.o.,s.o.
17733,2014,Subaru,Forester AWD,Véhicule utilitaire sport : petit,2.5,4,M6,X,10.9,8.3,9.7,29,223,s.o.,s.o.
17734,2014,Subaru,Impreza AWD,Compacte,2.0,4,AV,X,8.7,6.6,7.8,36,179,s.o.,s.o.
17735,2014,Subaru,Impreza AWD,Compacte,2.0,4,M5,X,9.6,7.1,8.5,33,196,s.o.,s.o.
17736,2014,Subaru,Impreza AWD,Compacte,2.5,4,M5,Z,12.6,9.5,11.2,25,258,s.o.,s.o.
17737,2014,Subaru,Impreza AWD,Compacte,2.5,4,M6,Z,14.2,10.4,12.5,23,288,s.o.,s.o.
17738,2014,Subaru,Impreza Wagon AWD,Familiale : petite,2.0,4,AV,X,8.7,6.6,7.8,36,179,s.o.,s.o.
17739,2014,Subaru,Impreza Wagon AWD,Familiale : petite,2.0,4,M5,X,9.6,7.1,8.5,33,196,s.o.,s.o.
17740,2014,Subaru,Impreza Wagon AWD,Familiale : petite,2.5,4,M5,Z,12.6,9.5,11.2,25,258,s.o.,s.o.
17741,2014,Subaru,Impreza Wagon AWD,Familiale : petite,2.5,4,M6,Z,14.2,10.4,12.5,23,288,s.o.,s.o.
17742,2014,Subaru,Legacy AWD,Intermédiaire,2.5,4,AV,X,9.7,7.3,8.6,33,198,s.o.,s.o.
17743,2014,Subaru,Legacy AWD,Intermédiaire,2.5,4,M6,X,11.3,8.2,9.9,29,228,s.o.,s.o.
17744,2014,Subaru,Legacy AWD,Intermédiaire,3.6,6,AS5,X,13.3,9.5,11.6,24,267,s.o.,s.o.
17745,2014,Subaru,Outback AWD,Véhicule utilitaire sport : petit,2.5,4,AV,X,9.9,7.8,9.0,31,207,s.o.,s.o.
17746,2014,Subaru,Outback AWD,Véhicule utilitaire sport : petit,2.5,4,M6,X,10.8,8.5,9.8,29,225,s.o.,s.o.
17747,2014,Subaru,Outback AWD,Véhicule utilitaire sport : petit,3.6,6,AS5,X,13.4,9.7,11.7,24,269,s.o.,s.o.
17748,2014,Subaru,Tribeca AWD,Véhicule utilitaire sport : petit,3.6,6,AS5,X,14.7,11.1,13.1,22,301,s.o.,s.o.
17749,2014,Subaru,XV Crosstrek AWD,Véhicule utilitaire sport : petit,2.0,4,AV,X,9.5,7.2,8.5,33,196,s.o.,s.o.
17750,2014,Subaru,XV Crosstrek AWD,Véhicule utilitaire sport : petit,2.0,4,M5,X,10.2,8.0,9.2,31,212,s.o.,s.o.
17751,2014,Subaru,XV Crosstrek Hybrid AWD,Véhicule utilitaire sport : petit,2.0,4,AV,X,8.1,7.2,7.7,37,177,s.o.,s.o.
17752,2014,Toyota,4Runner (Part-Time 4WD),Véhicule utilitaire sport : ordinaire,4.0,6,AS5,X,14.3,11.1,12.9,22,297,s.o.,s.o.
17753,2014,Toyota,4Runner 4WD,Véhicule utilitaire sport : ordinaire,4.0,6,AS5,X,14.3,11.1,12.9,22,297,s.o.,s.o.
17754,2014,Toyota,Avalon,Intermédiaire,3.5,6,AS6,X,11.3,7.6,9.6,29,221,s.o.,s.o.
17755,2014,Toyota,Camry,Intermédiaire,2.5,4,AS6,X,9.5,6.6,8.2,34,189,s.o.,s.o.
17756,2014,Toyota,Camry,Intermédiaire,3.5,6,AS6,X,11.1,7.8,9.6,29,221,s.o.,s.o.
17757,2014,Toyota,Camry Hybrid LE,Intermédiaire,2.5,4,AV,X,5.5,5.9,5.7,50,131,s.o.,s.o.
17758,2014,Toyota,Camry Hybrid XLE/SE,Intermédiaire,2.5,4,AV,X,5.8,6.2,6.0,47,138,s.o.,s.o.
17759,2014,Toyota,Corolla,Intermédiaire,1.8,4,A4,X,8.6,6.5,7.7,37,177,s.o.,s.o.
17760,2014,Toyota,Corolla,Intermédiaire,1.8,4,AV,X,8.0,5.9,7.1,40,163,s.o.,s.o.
17761,2014,Toyota,Corolla LE Eco (1-Mode),Intermédiaire,1.8,4,AV,X,7.7,5.6,6.8,42,156,s.o.,s.o.
17762,2014,Toyota,Corolla LE Eco (2-Mode),Intermédiaire,1.8,4,AV,X,7.8,5.9,6.9,41,159,s.o.,s.o.
17763,2014,Toyota,Corolla,Intermédiaire,1.8,4,AV,X,8.1,6.3,7.3,39,168,s.o.,s.o.
17764,2014,Toyota,Corolla,Intermédiaire,1.8,4,M6,X,8.3,6.3,7.4,38,170,s.o.,s.o.
17765,2014,Toyota,Corolla Matrix,Familiale : petite,1.8,4,A4,X,9.4,7.5,8.5,33,196,s.o.,s.o.
17766,2014,Toyota,Corolla Matrix,Familiale : petite,1.8,4,M5,X,8.9,7.3,8.2,34,189,s.o.,s.o.
17767,2014,Toyota,FJ Cruiser 4WD,Véhicule utilitaire sport : petit,4.0,6,A5,X,14.3,11.2,12.9,22,297,s.o.,s.o.
17768,2014,Toyota,FJ Cruiser 4WD,Véhicule utilitaire sport : petit,4.0,6,M6,X,15.4,12.1,13.9,20,320,s.o.,s.o.
17769,2014,Toyota,Highlander,Véhicule utilitaire sport : petit,2.7,4,AS6,X,11.7,8.6,10.3,27,237,s.o.,s.o.
17770,2014,Toyota,Highlander,Véhicule utilitaire sport : petit,3.5,6,AS6,X,12.6,9.4,11.2,25,258,s.o.,s.o.
17771,2014,Toyota,Highlander AWD,Véhicule utilitaire sport : ordinaire,3.5,6,AS6,X,13.0,9.7,11.5,25,264,s.o.,s.o.
17772,2014,Toyota,Highlander Hybrid AWD,Véhicule utilitaire sport : ordinaire,3.5,6,AV,X,8.0,8.6,8.3,34,191,s.o.,s.o.
17773,2014,Toyota,Highlander Hybrid AWD LE,Véhicule utilitaire sport : ordinaire,3.5,6,AV,X,7.9,8.6,8.2,34,189,s.o.,s.o.
17774,2014,Toyota,Prius,Intermédiaire,1.8,4,AV,X,4.7,4.9,4.8,59,110,s.o.,s.o.
17775,2014,Toyota,Prius c,Compacte,1.5,4,AV,X,4.6,4.9,4.7,60,108,s.o.,s.o.
17776,2014,Toyota,Prius v,Familiale : intermédiaire,1.8,4,AV,X,5.3,5.8,5.5,51,126,s.o.,s.o.
17777,2014,Toyota,RAV4,Véhicule utilitaire sport : petit,2.5,4,AS6,X,10.0,7.6,8.9,32,205,s.o.,s.o.
17778,2014,Toyota,RAV4 AWD,Véhicule utilitaire sport : petit,2.5,4,AS6,X,10.4,8.1,9.4,30,216,s.o.,s.o.
17779,2014,Toyota,RAV4 Limited AWD,Véhicule utilitaire sport : petit,2.5,4,AS6,X,10.6,8.2,9.5,30,218,s.o.,s.o.
17780,2014,Toyota,Sequoia 4WD,Véhicule utilitaire sport : ordinaire,5.7,8,AS6,X,19.0,13.9,16.7,17,384,s.o.,s.o.
17781,2014,Toyota,Sienna,Fourgonnette,3.5,6,AS6,X,12.9,9.4,11.3,25,260,s.o.,s.o.
17782,2014,Toyota,Sienna AWD,Fourgonnette,3.5,6,AS6,X,14.2,10.3,12.4,23,285,s.o.,s.o.
17783,2014,Toyota,Tacoma,Camionnette : petite,2.7,4,A4,X,12.2,9.3,10.9,26,251,s.o.,s.o.
17784,2014,Toyota,Tacoma,Camionnette : petite,2.7,4,M5,X,11.3,8.9,10.2,28,235,s.o.,s.o.
17785,2014,Toyota,Tacoma,Camionnette : petite,4.0,6,M6,X,14.5,11.3,13.1,22,301,s.o.,s.o.
17786,2014,Toyota,Tacoma 4WD,Camionnette : petite,2.7,4,A4,X,13.1,10.5,11.9,24,274,s.o.,s.o.
17787,2014,Toyota,Tacoma 4WD,Camionnette : petite,2.7,4,M5,X,12.8,10.6,11.8,24,271,s.o.,s.o.
17788,2014,Toyota,Tacoma 4WD,Camionnette : petite,4.0,6,A5,X,14.7,11.5,13.3,21,306,s.o.,s.o.
17789,2014,Toyota,Tacoma 4WD,Camionnette : petite,4.0,6,M6,X,15.3,12.3,14.0,20,322,s.o.,s.o.
17790,2014,Toyota,Tundra,Camionnette : ordinaire,4.0,6,AS5,X,14.8,11.8,13.5,21,310,s.o.,s.o.
17791,2014,Toyota,Tundra,Camionnette : ordinaire,4.6,8,AS6,X,15.9,12.3,14.3,20,329,s.o.,s.o.
17792,2014,Toyota,Tundra,Camionnette : ordinaire,5.7,8,AS6,X,17.6,12.9,15.5,18,356,s.o.,s.o.
17793,2014,Toyota,Tundra 4WD,Camionnette : ordinaire,4.6,8,AS6,X,16.9,12.8,15.1,19,347,s.o.,s.o.
17794,2014,Toyota,Tundra 4WD,Camionnette : ordinaire,5.7,8,AS6,X,18.1,13.9,16.2,17,373,s.o.,s.o.
17795,2014,Toyota,Venza,Véhicule utilitaire sport : petit,2.7,4,AS6,X,11.4,8.2,10.0,28,230,s.o.,s.o.
17796,2014,Toyota,Venza,Véhicule utilitaire sport : petit,3.5,6,AS6,X,12.6,9.1,11.0,26,253,s.o.,s.o.
17797,2014,Toyota,Venza 4WD,Véhicule utilitaire sport : petit,2.7,4,AS6,X,11.6,8.5,10.2,28,235,s.o.,s.o.
17798,2014,Toyota,Venza 4WD,Véhicule utilitaire sport : petit,3.5,6,AS6,X,12.9,9.4,11.3,25,260,s.o.,s.o.
17799,2014,Toyota,Yaris,Compacte,1.5,4,A4,X,7.9,6.6,7.3,39,168,s.o.,s.o.
17800,2014,Toyota,Yaris,Compacte,1.5,4,M5,X,7.8,6.3,7.1,40,163,s.o.,s.o.
17801,2014,Volkswagen,Beetle,Compacte,1.8,4,A6,X,9.5,7.2,8.5,33,196,s.o.,s.o.
17802,2014,Volkswagen,Beetle,Compacte,1.8,4,M5,X,9.9,7.2,8.7,32,200,s.o.,s.o.
17803,2014,Volkswagen,Beetle,Compacte,2.0,4,A6,Z,10.3,7.7,9.1,31,209,s.o.,s.o.
17804,2014,Volkswagen,Beetle,Compacte,2.0,4,M6,Z,10.8,7.6,9.4,30,216,s.o.,s.o.
17805,2014,Volkswagen,Beetle TDI (modified),Compacte,2.0,4,A6,D,8.4,5.9,7.4,38,200,s.o.,s.o.
17806,2014,Volkswagen,Beetle TDI (modified),Compacte,2.0,4,M6,D,8.8,6.1,7.7,37,208,s.o.,s.o.
17807,2014,Volkswagen,Beetle,Compacte,2.5,5,A6,X,10.9,8.4,9.8,29,225,s.o.,s.o.
17808,2014,Volkswagen,Beetle,Compacte,2.5,5,M5,X,11.2,7.7,9.6,29,221,s.o.,s.o.
17809,2014,Volkswagen,Beetle Convertible,Sous-compacte,1.8,4,A6,X,9.8,7.3,8.7,32,200,s.o.,s.o.
17810,2014,Volkswagen,Beetle Convertible,Sous-compacte,2.0,4,A6,Z,10.3,8.1,9.3,30,214,s.o.,s.o.
17811,2014,Volkswagen,Beetle Convertible,Sous-compacte,2.0,4,M6,Z,10.8,7.6,9.4,30,216,s.o.,s.o.
17812,2014,Volkswagen,Beetle Convertible,Sous-compacte,2.5,5,A6,X,11.2,8.7,10.1,28,232,s.o.,s.o.
17813,2014,Volkswagen,CC,Compacte,2.0,4,A6,Z,11.1,7.9,9.7,29,223,s.o.,s.o.
17814,2014,Volkswagen,CC,Compacte,2.0,4,M6,Z,11.6,7.7,9.8,29,225,s.o.,s.o.
17815,2014,Volkswagen,CC 4MOTION,Compacte,3.6,6,A6,Z,14.3,9.8,12.3,23,283,s.o.,s.o.
17816,2014,Volkswagen,Eos,Sous-compacte,2.0,4,A6,Z,10.9,8.0,9.6,29,221,s.o.,s.o.
17817,2014,Volkswagen,Golf Wagon TDI (modified),Familiale : petite,2.0,4,A6,D,8.1,6.4,7.4,38,198,s.o.,s.o.
17818,2014,Volkswagen,Golf Wagon TDI (modified),Familiale : petite,2.0,4,M6,D,8.3,6.0,7.3,39,196,s.o.,s.o.
17819,2014,Volkswagen,Golf Wagon,Familiale : petite,2.5,5,A6,X,11.0,7.7,9.5,30,218,s.o.,s.o.
17820,2014,Volkswagen,Golf Wagon,Familiale : petite,2.5,5,M5,X,11.2,7.3,9.4,30,216,s.o.,s.o.
17821,2014,Volkswagen,Jetta,Compacte,1.8,4,A6,X,9.5,6.7,8.2,34,189,s.o.,s.o.
17822,2014,Volkswagen,Jetta,Compacte,1.8,4,M5,X,9.4,6.7,8.2,34,189,s.o.,s.o.
17823,2014,Volkswagen,Jetta,Compacte,2.0,4,A6,X,10.6,8.0,9.4,30,216,s.o.,s.o.
17824,2014,Volkswagen,Jetta,Compacte,2.0,4,M5,X,10.4,7.2,9.0,31,207,s.o.,s.o.
17825,2014,Volkswagen,Jetta TDI (modified),Compacte,2.0,4,A6,D,8.1,6.4,7.4,38,198,s.o.,s.o.
17826,2014,Volkswagen,Jetta TDI (modified),Compacte,2.0,4,M6,D,8.3,6.0,7.3,39,196,s.o.,s.o.
17827,2014,Volkswagen,Jetta GLI,Compacte,2.0,4,A6,Z,10.2,7.5,9.0,31,207,s.o.,s.o.
17828,2014,Volkswagen,Jetta GLI,Compacte,2.0,4,M6,Z,10.6,7.4,9.2,31,212,s.o.,s.o.
17829,2014,Volkswagen,Jetta Turbo Hybrid,Compacte,1.4,4,AM7,Z,5.6,5.2,5.4,52,124,s.o.,s.o.
17830,2014,Volkswagen,Passat,Intermédiaire,1.8,4,A6,X,9.9,6.9,8.6,33,198,s.o.,s.o.
17831,2014,Volkswagen,Passat,Intermédiaire,1.8,4,M5,X,10.0,6.9,8.6,33,198,s.o.,s.o.
17832,2014,Volkswagen,Passat TDI (modified),Intermédiaire,2.0,4,A6,D,7.8,5.9,6.9,41,180,s.o.,s.o.
17833,2014,Volkswagen,Passat,Intermédiaire,2.5,5,A6,X,11.0,8.0,9.7,29,223,s.o.,s.o.
17834,2014,Volkswagen,Passat,Intermédiaire,2.5,5,M5,X,11.4,7.8,9.8,29,225,s.o.,s.o.
17835,2014,Volkswagen,Passat,Intermédiaire,3.6,6,A6,Z,12.4,8.8,10.8,26,248,s.o.,s.o.
17836,2014,Volkswagen,Routan,Fourgonnette,3.6,6,A6,X,14.2,9.5,12.1,23,278,s.o.,s.o.
17837,2014,Volkswagen,Tiguan,Véhicule utilitaire sport : petit,2.0,4,A6,Z,11.7,9.5,10.7,26,246,s.o.,s.o.
17838,2014,Volkswagen,Tiguan,Véhicule utilitaire sport : petit,2.0,4,M6,Z,13.6,9.2,11.6,24,267,s.o.,s.o.
17839,2014,Volkswagen,Tiguan 4MOTION,Véhicule utilitaire sport : petit,2.0,4,A6,Z,11.7,9.4,10.7,26,246,s.o.,s.o.
17840,2014,Volkswagen,Touareg TDI (modified),Véhicule utilitaire sport : ordinaire,3.0,6,AS8,D,11.8,8.1,10.2,28,277,s.o.,s.o.
17841,2014,Volkswagen,Touareg,Véhicule utilitaire sport : ordinaire,3.6,6,AS8,Z,14.4,10.4,12.6,22,296,s.o.,s.o.
17842,2014,Volvo,S60,Compacte,2.5,5,AS6,X,11.3,7.8,9.7,29,223,s.o.,s.o.
17843,2014,Volvo,S60 AWD,Compacte,2.5,5,AS6,X,11.6,8.3,10.1,28,232,s.o.,s.o.
17844,2014,Volvo,S60 AWD,Compacte,3.0,6,AS6,X,13.2,9.5,11.5,25,264,s.o.,s.o.
17845,2014,Volvo,S80,Intermédiaire,3.2,6,AS6,X,11.9,8.1,10.2,28,235,s.o.,s.o.
17846,2014,Volvo,S80 AWD,Intermédiaire,3.0,6,AS6,X,13.2,9.5,11.5,25,264,s.o.,s.o.
17847,2014,Volvo,XC60,Véhicule utilitaire sport : petit,3.2,6,AS6,X,13.0,8.9,11.2,25,258,s.o.,s.o.
17848,2014,Volvo,XC60 AWD,Véhicule utilitaire sport : petit,3.0,6,AS6,X,13.4,9.8,11.8,24,271,s.o.,s.o.
17849,2014,Volvo,XC60 AWD,Véhicule utilitaire sport : petit,3.2,6,AS6,X,13.2,9.5,11.5,25,264,s.o.,s.o.
17850,2014,Volvo,XC70 AWD,Véhicule utilitaire sport : petit,3.0,6,AS6,X,13.4,9.8,11.8,24,271,s.o.,s.o.
17851,2014,Volvo,XC70 AWD,Véhicule utilitaire sport : petit,3.2,6,AS6,X,12.9,9.3,11.3,25,260,s.o.,s.o.
17852,2014,Volvo,XC90 AWD,Véhicule utilitaire sport : ordinaire,3.2,6,AS6,X,14.9,10.2,12.8,22,294,s.o.,s.o.
